"","municipio.x","semana_epidemio","casos","confirmados","incidencia","obitos","letalidade","municipio.y","pop","mun"
"7370","JUREMA",33,39,12,0.00012,0,0,"JUREMA","15431","Jurema"
"7371","JUREMA",34,28,11,0.00011,0,0,"JUREMA","15431","Jurema"
"7372","JUREMA",35,21,2,2e-05,0,0,"JUREMA","15431","Jurema"
"7373","JUREMA",36,14,2,2e-05,1,1e-05,"JUREMA","15431","Jurema"
"7374","JUREMA",37,11,3,3e-05,0,0,"JUREMA","15431","Jurema"
"7375","JUREMA",38,14,1,1e-05,0,0,"JUREMA","15431","Jurema"
"7376","JUREMA",39,10,1,1e-05,0,0,"JUREMA","15431","Jurema"
"7377","JUREMA",40,22,7,7e-05,1,1e-05,"JUREMA","15431","Jurema"
"7378","JUREMA",41,24,2,2e-05,0,0,"JUREMA","15431","Jurema"
"7379","JUREMA",42,23,2,2e-05,0,0,"JUREMA","15431","Jurema"
"7380","JUREMA",43,14,1,1e-05,0,0,"JUREMA","15431","Jurema"
"7381","JUREMA",44,21,3,3e-05,0,0,"JUREMA","15431","Jurema"
"7382","JUREMA",45,9,2,2e-05,0,0,"JUREMA","15431","Jurema"
"7383","JUREMA",46,4,0,0,1,1e-05,"JUREMA","15431","Jurema"
"7384","JUREMA",47,21,6,6e-05,0,0,"JUREMA","15431","Jurema"
"7385","JUREMA",48,14,1,1e-05,0,0,"JUREMA","15431","Jurema"
"7386","JUREMA",49,13,3,3e-05,1,1e-05,"JUREMA","15431","Jurema"
"7387","JUREMA",50,16,3,3e-05,0,0,"JUREMA","15431","Jurema"
"7388","JUREMA",51,15,4,4e-05,0,0,"JUREMA","15431","Jurema"
"7389","JUREMA",52,14,5,5e-05,0,0,"JUREMA","15431","Jurema"
"7390","JUREMA",53,36,7,7e-05,0,0,"JUREMA","15431","Jurema"
"7391","JUREMA",54,31,12,0.00012,1,1e-05,"JUREMA","15431","Jurema"
"7392","JUREMA",55,27,10,1e-04,0,0,"JUREMA","15431","Jurema"
"7393","JUREMA",56,21,9,9e-05,0,0,"JUREMA","15431","Jurema"
"7394","JUREMA",57,26,11,0.00011,0,0,"JUREMA","15431","Jurema"
"7395","JUREMA",58,68,16,0.00016,0,0,"JUREMA","15431","Jurema"
"7396","JUREMA",59,42,13,0.00013,0,0,"JUREMA","15431","Jurema"
"7397","JUREMA",60,34,13,0.00013,0,0,"JUREMA","15431","Jurema"
"7398","JUREMA",61,42,15,0.00015,0,0,"JUREMA","15431","Jurema"
"7399","JUREMA",62,17,7,7e-05,0,0,"JUREMA","15431","Jurema"
"7400","JUREMA",63,32,11,0.00011,0,0,"JUREMA","15431","Jurema"
"7401","JUREMA",64,52,15,0.00015,0,0,"JUREMA","15431","Jurema"
"7402","JUREMA",65,28,8,8e-05,0,0,"JUREMA","15431","Jurema"
"7403","JUREMA",66,15,3,3e-05,0,0,"JUREMA","15431","Jurema"
"7404","JUREMA",67,30,8,8e-05,0,0,"JUREMA","15431","Jurema"
"7405","JUREMA",68,21,10,1e-04,1,1e-05,"JUREMA","15431","Jurema"
"7406","JUREMA",69,36,21,0.00021,0,0,"JUREMA","15431","Jurema"
"7407","JUREMA",70,48,18,0.00018,0,0,"JUREMA","15431","Jurema"
"7408","JUREMA",71,22,7,7e-05,0,0,"JUREMA","15431","Jurema"
"7409","JUREMA",72,57,36,0.00036,0,0,"JUREMA","15431","Jurema"
"7410","JUREMA",73,67,23,0.00023,1,1e-05,"JUREMA","15431","Jurema"
"7411","JUREMA",74,79,33,0.00033,0,0,"JUREMA","15431","Jurema"
"7412","JUREMA",75,44,16,0.00016,0,0,"JUREMA","15431","Jurema"
"7413","JUREMA",76,28,6,6e-05,0,0,"JUREMA","15431","Jurema"
"7414","JUREMA",77,21,2,2e-05,0,0,"JUREMA","15431","Jurema"
"7415","JUREMA",78,2,0,0,0,0,"JUREMA","15431","Jurema"
"7416","JUREMA",79,11,2,2e-05,0,0,"JUREMA","15431","Jurema"
"7417","LAGOA DO CARRO",13,1,1,1e-05,0,0,"LAGOA DO CARRO","18252","Lagoa do Carro"
"7418","LAGOA DO CARRO",14,4,3,3e-05,0,0,"LAGOA DO CARRO","18252","Lagoa do Carro"
"7419","LAGOA DO CARRO",15,4,3,3e-05,1,1e-05,"LAGOA DO CARRO","18252","Lagoa do Carro"
"7420","LAGOA DO CARRO",16,8,5,5e-05,0,0,"LAGOA DO CARRO","18252","Lagoa do Carro"
"7421","LAGOA DO CARRO",17,19,14,0.00014,1,1e-05,"LAGOA DO CARRO","18252","Lagoa do Carro"
"7422","LAGOA DO CARRO",18,15,4,4e-05,0,0,"LAGOA DO CARRO","18252","Lagoa do Carro"
"7423","LAGOA DO CARRO",19,9,3,3e-05,1,1e-05,"LAGOA DO CARRO","18252","Lagoa do Carro"
"7424","LAGOA DO CARRO",20,13,10,1e-04,1,1e-05,"LAGOA DO CARRO","18252","Lagoa do Carro"
"7425","LAGOA DO CARRO",21,16,9,9e-05,2,2e-05,"LAGOA DO CARRO","18252","Lagoa do Carro"
"7426","LAGOA DO CARRO",22,7,1,1e-05,0,0,"LAGOA DO CARRO","18252","Lagoa do Carro"
"7427","LAGOA DO CARRO",23,6,2,2e-05,0,0,"LAGOA DO CARRO","18252","Lagoa do Carro"
"7428","LAGOA DO CARRO",24,10,5,5e-05,0,0,"LAGOA DO CARRO","18252","Lagoa do Carro"
"7429","LAGOA DO CARRO",25,9,4,4e-05,0,0,"LAGOA DO CARRO","18252","Lagoa do Carro"
"7430","LAGOA DO CARRO",26,13,2,2e-05,1,1e-05,"LAGOA DO CARRO","18252","Lagoa do Carro"
"7431","LAGOA DO CARRO",27,13,4,4e-05,0,0,"LAGOA DO CARRO","18252","Lagoa do Carro"
"7432","LAGOA DO CARRO",28,20,8,8e-05,0,0,"LAGOA DO CARRO","18252","Lagoa do Carro"
"7433","LAGOA DO CARRO",29,29,15,0.00015,0,0,"LAGOA DO CARRO","18252","Lagoa do Carro"
"7434","LAGOA DO CARRO",30,22,9,9e-05,0,0,"LAGOA DO CARRO","18252","Lagoa do Carro"
"7435","LAGOA DO CARRO",31,27,13,0.00013,1,1e-05,"LAGOA DO CARRO","18252","Lagoa do Carro"
"7436","LAGOA DO CARRO",32,16,5,5e-05,0,0,"LAGOA DO CARRO","18252","Lagoa do Carro"
"7437","LAGOA DO CARRO",33,20,7,7e-05,0,0,"LAGOA DO CARRO","18252","Lagoa do Carro"
"7438","LAGOA DO CARRO",34,28,4,4e-05,0,0,"LAGOA DO CARRO","18252","Lagoa do Carro"
"7439","LAGOA DO CARRO",35,19,5,5e-05,0,0,"LAGOA DO CARRO","18252","Lagoa do Carro"
"7440","LAGOA DO CARRO",36,19,1,1e-05,0,0,"LAGOA DO CARRO","18252","Lagoa do Carro"
"7441","LAGOA DO CARRO",37,15,1,1e-05,0,0,"LAGOA DO CARRO","18252","Lagoa do Carro"
"7442","LAGOA DO CARRO",38,8,1,1e-05,0,0,"LAGOA DO CARRO","18252","Lagoa do Carro"
"7443","LAGOA DO CARRO",39,4,0,0,0,0,"LAGOA DO CARRO","18252","Lagoa do Carro"
"7444","LAGOA DO CARRO",40,14,2,2e-05,0,0,"LAGOA DO CARRO","18252","Lagoa do Carro"
"7445","LAGOA DO CARRO",41,13,0,0,0,0,"LAGOA DO CARRO","18252","Lagoa do Carro"
"7446","LAGOA DO CARRO",42,21,0,0,0,0,"LAGOA DO CARRO","18252","Lagoa do Carro"
"7447","LAGOA DO CARRO",43,18,2,2e-05,0,0,"LAGOA DO CARRO","18252","Lagoa do Carro"
"7448","LAGOA DO CARRO",44,13,3,3e-05,0,0,"LAGOA DO CARRO","18252","Lagoa do Carro"
"7449","LAGOA DO CARRO",45,30,4,4e-05,0,0,"LAGOA DO CARRO","18252","Lagoa do Carro"
"7450","LAGOA DO CARRO",46,23,7,7e-05,0,0,"LAGOA DO CARRO","18252","Lagoa do Carro"
"7451","LAGOA DO CARRO",47,18,3,3e-05,0,0,"LAGOA DO CARRO","18252","Lagoa do Carro"
"7452","LAGOA DO CARRO",48,14,2,2e-05,0,0,"LAGOA DO CARRO","18252","Lagoa do Carro"
"7453","LAGOA DO CARRO",49,36,4,4e-05,0,0,"LAGOA DO CARRO","18252","Lagoa do Carro"
"7454","LAGOA DO CARRO",50,34,10,1e-04,0,0,"LAGOA DO CARRO","18252","Lagoa do Carro"
"7455","LAGOA DO CARRO",51,24,11,0.00011,0,0,"LAGOA DO CARRO","18252","Lagoa do Carro"
"7456","LAGOA DO CARRO",52,22,9,9e-05,0,0,"LAGOA DO CARRO","18252","Lagoa do Carro"
"7457","LAGOA DO CARRO",53,14,5,5e-05,0,0,"LAGOA DO CARRO","18252","Lagoa do Carro"
"7458","LAGOA DO CARRO",54,26,8,8e-05,0,0,"LAGOA DO CARRO","18252","Lagoa do Carro"
"7459","LAGOA DO CARRO",55,26,4,4e-05,0,0,"LAGOA DO CARRO","18252","Lagoa do Carro"
"7460","LAGOA DO CARRO",56,47,19,0.00019,1,1e-05,"LAGOA DO CARRO","18252","Lagoa do Carro"
"7461","LAGOA DO CARRO",57,18,3,3e-05,0,0,"LAGOA DO CARRO","18252","Lagoa do Carro"
"7462","LAGOA DO CARRO",58,33,12,0.00012,0,0,"LAGOA DO CARRO","18252","Lagoa do Carro"
"7463","LAGOA DO CARRO",59,43,20,2e-04,0,0,"LAGOA DO CARRO","18252","Lagoa do Carro"
"7464","LAGOA DO CARRO",60,56,25,0.00025,0,0,"LAGOA DO CARRO","18252","Lagoa do Carro"
"7465","LAGOA DO CARRO",61,76,23,0.00023,0,0,"LAGOA DO CARRO","18252","Lagoa do Carro"
"7466","LAGOA DO CARRO",62,77,32,0.00032,0,0,"LAGOA DO CARRO","18252","Lagoa do Carro"
"7467","LAGOA DO CARRO",63,108,60,6e-04,0,0,"LAGOA DO CARRO","18252","Lagoa do Carro"
"7468","LAGOA DO CARRO",64,136,72,0.00072,0,0,"LAGOA DO CARRO","18252","Lagoa do Carro"
"7469","LAGOA DO CARRO",65,62,29,0.00029,1,1e-05,"LAGOA DO CARRO","18252","Lagoa do Carro"
"7470","LAGOA DO CARRO",66,59,27,0.00027,0,0,"LAGOA DO CARRO","18252","Lagoa do Carro"
"7471","LAGOA DO CARRO",67,84,37,0.00037,0,0,"LAGOA DO CARRO","18252","Lagoa do Carro"
"7472","LAGOA DO CARRO",68,75,31,0.00031,1,1e-05,"LAGOA DO CARRO","18252","Lagoa do Carro"
"7473","LAGOA DO CARRO",69,94,40,4e-04,0,0,"LAGOA DO CARRO","18252","Lagoa do Carro"
"7474","LAGOA DO CARRO",70,88,36,0.00036,0,0,"LAGOA DO CARRO","18252","Lagoa do Carro"
"7475","LAGOA DO CARRO",71,98,58,0.00058,0,0,"LAGOA DO CARRO","18252","Lagoa do Carro"
"7476","LAGOA DO CARRO",72,134,78,0.00078,1,1e-05,"LAGOA DO CARRO","18252","Lagoa do Carro"
"7477","LAGOA DO CARRO",73,148,83,0.00083,1,1e-05,"LAGOA DO CARRO","18252","Lagoa do Carro"
"7478","LAGOA DO CARRO",74,112,60,6e-04,0,0,"LAGOA DO CARRO","18252","Lagoa do Carro"
"7479","LAGOA DO CARRO",75,109,54,0.00054,0,0,"LAGOA DO CARRO","18252","Lagoa do Carro"
"7480","LAGOA DO CARRO",76,77,37,0.00037,0,0,"LAGOA DO CARRO","18252","Lagoa do Carro"
"7481","LAGOA DO CARRO",77,59,37,0.00037,0,0,"LAGOA DO CARRO","18252","Lagoa do Carro"
"7482","LAGOA DO CARRO",78,38,19,0.00019,0,0,"LAGOA DO CARRO","18252","Lagoa do Carro"
"7483","LAGOA DO CARRO",79,5,2,2e-05,0,0,"LAGOA DO CARRO","18252","Lagoa do Carro"
"7484","LAGOA DO ITAENGA",13,1,0,0,0,0,"LAGOA DE ITAENGA","21460","Lagoa de Itaenga"
"7485","LAGOA DO ITAENGA",15,3,1,1e-05,0,0,"LAGOA DE ITAENGA","21460","Lagoa de Itaenga"
"7486","LAGOA DO ITAENGA",16,3,2,2e-05,1,1e-05,"LAGOA DE ITAENGA","21460","Lagoa de Itaenga"
"7487","LAGOA DO ITAENGA",17,4,1,1e-05,1,1e-05,"LAGOA DE ITAENGA","21460","Lagoa de Itaenga"
"7488","LAGOA DO ITAENGA",18,2,2,2e-05,0,0,"LAGOA DE ITAENGA","21460","Lagoa de Itaenga"
"7489","LAGOA DO ITAENGA",19,11,9,9e-05,0,0,"LAGOA DE ITAENGA","21460","Lagoa de Itaenga"
"7490","LAGOA DO ITAENGA",20,19,17,0.00017,2,2e-05,"LAGOA DE ITAENGA","21460","Lagoa de Itaenga"
"7491","LAGOA DO ITAENGA",21,27,12,0.00012,1,1e-05,"LAGOA DE ITAENGA","21460","Lagoa de Itaenga"
"7492","LAGOA DO ITAENGA",22,57,28,0.00028,0,0,"LAGOA DE ITAENGA","21460","Lagoa de Itaenga"
"7493","LAGOA DO ITAENGA",23,29,15,0.00015,0,0,"LAGOA DE ITAENGA","21460","Lagoa de Itaenga"
"7494","LAGOA DO ITAENGA",24,15,9,9e-05,1,1e-05,"LAGOA DE ITAENGA","21460","Lagoa de Itaenga"
"7495","LAGOA DO ITAENGA",25,16,10,1e-04,0,0,"LAGOA DE ITAENGA","21460","Lagoa de Itaenga"
"7496","LAGOA DO ITAENGA",26,28,14,0.00014,0,0,"LAGOA DE ITAENGA","21460","Lagoa de Itaenga"
"7497","LAGOA DO ITAENGA",27,21,13,0.00013,0,0,"LAGOA DE ITAENGA","21460","Lagoa de Itaenga"
"7498","LAGOA DO ITAENGA",28,11,6,6e-05,0,0,"LAGOA DE ITAENGA","21460","Lagoa de Itaenga"
"7499","LAGOA DO ITAENGA",29,22,13,0.00013,0,0,"LAGOA DE ITAENGA","21460","Lagoa de Itaenga"
"7500","LAGOA DO ITAENGA",30,39,15,0.00015,0,0,"LAGOA DE ITAENGA","21460","Lagoa de Itaenga"
"7501","LAGOA DO ITAENGA",31,26,7,7e-05,0,0,"LAGOA DE ITAENGA","21460","Lagoa de Itaenga"
"7502","LAGOA DO ITAENGA",32,27,5,5e-05,0,0,"LAGOA DE ITAENGA","21460","Lagoa de Itaenga"
"7503","LAGOA DO ITAENGA",33,16,6,6e-05,0,0,"LAGOA DE ITAENGA","21460","Lagoa de Itaenga"
"7504","LAGOA DO ITAENGA",34,24,7,7e-05,0,0,"LAGOA DE ITAENGA","21460","Lagoa de Itaenga"
"7505","LAGOA DO ITAENGA",35,25,5,5e-05,0,0,"LAGOA DE ITAENGA","21460","Lagoa de Itaenga"
"7506","LAGOA DO ITAENGA",36,13,1,1e-05,0,0,"LAGOA DE ITAENGA","21460","Lagoa de Itaenga"
"7507","LAGOA DO ITAENGA",37,17,6,6e-05,0,0,"LAGOA DE ITAENGA","21460","Lagoa de Itaenga"
"7508","LAGOA DO ITAENGA",38,12,1,1e-05,0,0,"LAGOA DE ITAENGA","21460","Lagoa de Itaenga"
"7509","LAGOA DO ITAENGA",39,14,1,1e-05,0,0,"LAGOA DE ITAENGA","21460","Lagoa de Itaenga"
"7510","LAGOA DO ITAENGA",40,13,1,1e-05,0,0,"LAGOA DE ITAENGA","21460","Lagoa de Itaenga"
"7511","LAGOA DO ITAENGA",41,10,2,2e-05,0,0,"LAGOA DE ITAENGA","21460","Lagoa de Itaenga"
"7512","LAGOA DO ITAENGA",42,11,2,2e-05,0,0,"LAGOA DE ITAENGA","21460","Lagoa de Itaenga"
"7513","LAGOA DO ITAENGA",43,12,5,5e-05,0,0,"LAGOA DE ITAENGA","21460","Lagoa de Itaenga"
"7514","LAGOA DO ITAENGA",44,19,2,2e-05,0,0,"LAGOA DE ITAENGA","21460","Lagoa de Itaenga"
"7515","LAGOA DO ITAENGA",45,22,5,5e-05,0,0,"LAGOA DE ITAENGA","21460","Lagoa de Itaenga"
"7516","LAGOA DO ITAENGA",46,17,3,3e-05,0,0,"LAGOA DE ITAENGA","21460","Lagoa de Itaenga"
"7517","LAGOA DO ITAENGA",47,30,9,9e-05,0,0,"LAGOA DE ITAENGA","21460","Lagoa de Itaenga"
"7518","LAGOA DO ITAENGA",48,32,3,3e-05,0,0,"LAGOA DE ITAENGA","21460","Lagoa de Itaenga"
"7519","LAGOA DO ITAENGA",49,30,10,1e-04,0,0,"LAGOA DE ITAENGA","21460","Lagoa de Itaenga"
"7520","LAGOA DO ITAENGA",50,30,10,1e-04,0,0,"LAGOA DE ITAENGA","21460","Lagoa de Itaenga"
"7521","LAGOA DO ITAENGA",51,42,5,5e-05,0,0,"LAGOA DE ITAENGA","21460","Lagoa de Itaenga"
"7522","LAGOA DO ITAENGA",52,14,5,5e-05,0,0,"LAGOA DE ITAENGA","21460","Lagoa de Itaenga"
"7523","LAGOA DO ITAENGA",53,18,11,0.00011,0,0,"LAGOA DE ITAENGA","21460","Lagoa de Itaenga"
"7524","LAGOA DO ITAENGA",54,62,25,0.00025,0,0,"LAGOA DE ITAENGA","21460","Lagoa de Itaenga"
"7525","LAGOA DO ITAENGA",55,23,9,9e-05,0,0,"LAGOA DE ITAENGA","21460","Lagoa de Itaenga"
"7526","LAGOA DO ITAENGA",56,46,15,0.00015,0,0,"LAGOA DE ITAENGA","21460","Lagoa de Itaenga"
"7527","LAGOA DO ITAENGA",57,38,17,0.00017,0,0,"LAGOA DE ITAENGA","21460","Lagoa de Itaenga"
"7528","LAGOA DO ITAENGA",58,35,13,0.00013,1,1e-05,"LAGOA DE ITAENGA","21460","Lagoa de Itaenga"
"7529","LAGOA DO ITAENGA",59,28,16,0.00016,0,0,"LAGOA DE ITAENGA","21460","Lagoa de Itaenga"
"7530","LAGOA DO ITAENGA",60,43,20,2e-04,0,0,"LAGOA DE ITAENGA","21460","Lagoa de Itaenga"
"7531","LAGOA DO ITAENGA",61,65,29,0.00029,1,1e-05,"LAGOA DE ITAENGA","21460","Lagoa de Itaenga"
"7532","LAGOA DO ITAENGA",62,99,46,0.00046,2,2e-05,"LAGOA DE ITAENGA","21460","Lagoa de Itaenga"
"7533","LAGOA DO ITAENGA",63,86,41,0.00041,1,1e-05,"LAGOA DE ITAENGA","21460","Lagoa de Itaenga"
"7534","LAGOA DO ITAENGA",64,108,51,0.00051,1,1e-05,"LAGOA DE ITAENGA","21460","Lagoa de Itaenga"
"7535","LAGOA DO ITAENGA",65,100,43,0.00043,0,0,"LAGOA DE ITAENGA","21460","Lagoa de Itaenga"
"7536","LAGOA DO ITAENGA",66,59,33,0.00033,0,0,"LAGOA DE ITAENGA","21460","Lagoa de Itaenga"
"7537","LAGOA DO ITAENGA",67,40,13,0.00013,0,0,"LAGOA DE ITAENGA","21460","Lagoa de Itaenga"
"7538","LAGOA DO ITAENGA",68,33,9,9e-05,0,0,"LAGOA DE ITAENGA","21460","Lagoa de Itaenga"
"7539","LAGOA DO ITAENGA",69,58,23,0.00023,0,0,"LAGOA DE ITAENGA","21460","Lagoa de Itaenga"
"7540","LAGOA DO ITAENGA",70,60,28,0.00028,0,0,"LAGOA DE ITAENGA","21460","Lagoa de Itaenga"
"7541","LAGOA DO ITAENGA",71,64,39,0.00039,0,0,"LAGOA DE ITAENGA","21460","Lagoa de Itaenga"
"7542","LAGOA DO ITAENGA",72,83,42,0.00042,0,0,"LAGOA DE ITAENGA","21460","Lagoa de Itaenga"
"7543","LAGOA DO ITAENGA",73,109,63,0.00063,0,0,"LAGOA DE ITAENGA","21460","Lagoa de Itaenga"
"7544","LAGOA DO ITAENGA",74,117,68,0.00068,1,1e-05,"LAGOA DE ITAENGA","21460","Lagoa de Itaenga"
"7545","LAGOA DO ITAENGA",75,124,68,0.00068,0,0,"LAGOA DE ITAENGA","21460","Lagoa de Itaenga"
"7546","LAGOA DO ITAENGA",76,85,41,0.00041,0,0,"LAGOA DE ITAENGA","21460","Lagoa de Itaenga"
"7547","LAGOA DO ITAENGA",77,79,47,0.00047,0,0,"LAGOA DE ITAENGA","21460","Lagoa de Itaenga"
"7548","LAGOA DO ITAENGA",78,40,21,0.00021,1,1e-05,"LAGOA DE ITAENGA","21460","Lagoa de Itaenga"
"7549","LAGOA DO ITAENGA",79,19,7,7e-05,0,0,"LAGOA DE ITAENGA","21460","Lagoa de Itaenga"
"7550","LAGOA DO OURO",13,1,0,0,0,0,"LAGOA DO OURO","13224","Lagoa do Ouro"
"7551","LAGOA DO OURO",17,1,1,1e-05,0,0,"LAGOA DO OURO","13224","Lagoa do Ouro"
"7552","LAGOA DO OURO",19,1,0,0,0,0,"LAGOA DO OURO","13224","Lagoa do Ouro"
"7553","LAGOA DO OURO",20,3,1,1e-05,0,0,"LAGOA DO OURO","13224","Lagoa do Ouro"
"7554","LAGOA DO OURO",21,1,1,1e-05,0,0,"LAGOA DO OURO","13224","Lagoa do Ouro"
"7555","LAGOA DO OURO",22,6,0,0,0,0,"LAGOA DO OURO","13224","Lagoa do Ouro"
"7556","LAGOA DO OURO",23,12,1,1e-05,0,0,"LAGOA DO OURO","13224","Lagoa do Ouro"
"7557","LAGOA DO OURO",24,3,0,0,0,0,"LAGOA DO OURO","13224","Lagoa do Ouro"
"7558","LAGOA DO OURO",25,4,2,2e-05,0,0,"LAGOA DO OURO","13224","Lagoa do Ouro"
"7559","LAGOA DO OURO",26,3,2,2e-05,0,0,"LAGOA DO OURO","13224","Lagoa do Ouro"
"7560","LAGOA DO OURO",27,40,12,0.00012,0,0,"LAGOA DO OURO","13224","Lagoa do Ouro"
"7561","LAGOA DO OURO",28,12,3,3e-05,1,1e-05,"LAGOA DO OURO","13224","Lagoa do Ouro"
"7562","LAGOA DO OURO",29,19,5,5e-05,0,0,"LAGOA DO OURO","13224","Lagoa do Ouro"
"7563","LAGOA DO OURO",30,24,8,8e-05,0,0,"LAGOA DO OURO","13224","Lagoa do Ouro"
"7564","LAGOA DO OURO",31,29,4,4e-05,0,0,"LAGOA DO OURO","13224","Lagoa do Ouro"
"7565","LAGOA DO OURO",32,14,4,4e-05,0,0,"LAGOA DO OURO","13224","Lagoa do Ouro"
"7566","LAGOA DO OURO",33,12,1,1e-05,0,0,"LAGOA DO OURO","13224","Lagoa do Ouro"
"7567","LAGOA DO OURO",34,13,3,3e-05,0,0,"LAGOA DO OURO","13224","Lagoa do Ouro"
"7568","LAGOA DO OURO",35,15,4,4e-05,0,0,"LAGOA DO OURO","13224","Lagoa do Ouro"
"7569","LAGOA DO OURO",36,17,1,1e-05,0,0,"LAGOA DO OURO","13224","Lagoa do Ouro"
"7570","LAGOA DO OURO",37,16,2,2e-05,0,0,"LAGOA DO OURO","13224","Lagoa do Ouro"
"7571","LAGOA DO OURO",38,17,7,7e-05,0,0,"LAGOA DO OURO","13224","Lagoa do Ouro"
"7572","LAGOA DO OURO",39,18,6,6e-05,0,0,"LAGOA DO OURO","13224","Lagoa do Ouro"
"7573","LAGOA DO OURO",40,9,1,1e-05,0,0,"LAGOA DO OURO","13224","Lagoa do Ouro"
"7574","LAGOA DO OURO",41,4,0,0,0,0,"LAGOA DO OURO","13224","Lagoa do Ouro"
"7575","LAGOA DO OURO",42,9,0,0,0,0,"LAGOA DO OURO","13224","Lagoa do Ouro"
"7576","LAGOA DO OURO",43,22,7,7e-05,0,0,"LAGOA DO OURO","13224","Lagoa do Ouro"
"7577","LAGOA DO OURO",44,14,3,3e-05,0,0,"LAGOA DO OURO","13224","Lagoa do Ouro"
"7578","LAGOA DO OURO",45,20,7,7e-05,0,0,"LAGOA DO OURO","13224","Lagoa do Ouro"
"7579","LAGOA DO OURO",46,3,3,3e-05,0,0,"LAGOA DO OURO","13224","Lagoa do Ouro"
"7580","LAGOA DO OURO",47,28,12,0.00012,0,0,"LAGOA DO OURO","13224","Lagoa do Ouro"
"7581","LAGOA DO OURO",48,13,3,3e-05,0,0,"LAGOA DO OURO","13224","Lagoa do Ouro"
"7582","LAGOA DO OURO",49,16,3,3e-05,0,0,"LAGOA DO OURO","13224","Lagoa do Ouro"
"7583","LAGOA DO OURO",50,33,11,0.00011,1,1e-05,"LAGOA DO OURO","13224","Lagoa do Ouro"
"7584","LAGOA DO OURO",51,13,3,3e-05,0,0,"LAGOA DO OURO","13224","Lagoa do Ouro"
"7585","LAGOA DO OURO",52,11,5,5e-05,1,1e-05,"LAGOA DO OURO","13224","Lagoa do Ouro"
"7586","LAGOA DO OURO",53,2,2,2e-05,0,0,"LAGOA DO OURO","13224","Lagoa do Ouro"
"7587","LAGOA DO OURO",54,12,7,7e-05,0,0,"LAGOA DO OURO","13224","Lagoa do Ouro"
"7588","LAGOA DO OURO",55,15,4,4e-05,0,0,"LAGOA DO OURO","13224","Lagoa do Ouro"
"7589","LAGOA DO OURO",56,8,5,5e-05,0,0,"LAGOA DO OURO","13224","Lagoa do Ouro"
"7590","LAGOA DO OURO",57,13,2,2e-05,0,0,"LAGOA DO OURO","13224","Lagoa do Ouro"
"7591","LAGOA DO OURO",58,8,1,1e-05,0,0,"LAGOA DO OURO","13224","Lagoa do Ouro"
"7592","LAGOA DO OURO",59,14,4,4e-05,1,1e-05,"LAGOA DO OURO","13224","Lagoa do Ouro"
"7593","LAGOA DO OURO",60,11,2,2e-05,0,0,"LAGOA DO OURO","13224","Lagoa do Ouro"
"7594","LAGOA DO OURO",61,21,4,4e-05,0,0,"LAGOA DO OURO","13224","Lagoa do Ouro"
"7595","LAGOA DO OURO",62,28,5,5e-05,0,0,"LAGOA DO OURO","13224","Lagoa do Ouro"
"7596","LAGOA DO OURO",63,11,2,2e-05,0,0,"LAGOA DO OURO","13224","Lagoa do Ouro"
"7597","LAGOA DO OURO",64,13,5,5e-05,0,0,"LAGOA DO OURO","13224","Lagoa do Ouro"
"7598","LAGOA DO OURO",65,35,14,0.00014,0,0,"LAGOA DO OURO","13224","Lagoa do Ouro"
"7599","LAGOA DO OURO",66,60,15,0.00015,0,0,"LAGOA DO OURO","13224","Lagoa do Ouro"
"7600","LAGOA DO OURO",67,47,8,8e-05,0,0,"LAGOA DO OURO","13224","Lagoa do Ouro"
"7601","LAGOA DO OURO",68,163,21,0.00021,0,0,"LAGOA DO OURO","13224","Lagoa do Ouro"
"7602","LAGOA DO OURO",69,75,36,0.00036,0,0,"LAGOA DO OURO","13224","Lagoa do Ouro"
"7603","LAGOA DO OURO",70,88,57,0.00057,0,0,"LAGOA DO OURO","13224","Lagoa do Ouro"
"7604","LAGOA DO OURO",71,49,34,0.00034,1,1e-05,"LAGOA DO OURO","13224","Lagoa do Ouro"
"7605","LAGOA DO OURO",72,91,52,0.00052,0,0,"LAGOA DO OURO","13224","Lagoa do Ouro"
"7606","LAGOA DO OURO",73,99,63,0.00063,0,0,"LAGOA DO OURO","13224","Lagoa do Ouro"
"7607","LAGOA DO OURO",74,39,14,0.00014,1,1e-05,"LAGOA DO OURO","13224","Lagoa do Ouro"
"7608","LAGOA DO OURO",75,63,30,3e-04,0,0,"LAGOA DO OURO","13224","Lagoa do Ouro"
"7609","LAGOA DO OURO",76,36,12,0.00012,0,0,"LAGOA DO OURO","13224","Lagoa do Ouro"
"7610","LAGOA DO OURO",77,12,5,5e-05,0,0,"LAGOA DO OURO","13224","Lagoa do Ouro"
"7611","LAGOA DO OURO",78,10,2,2e-05,0,0,"LAGOA DO OURO","13224","Lagoa do Ouro"
"7612","LAGOA DO OURO",79,1,0,0,0,0,"LAGOA DO OURO","13224","Lagoa do Ouro"
"7613","LAGOA DOS GATOS",13,2,0,0,0,0,"LAGOA DOS GATOS","16318","Lagoa dos Gatos"
"7614","LAGOA DOS GATOS",14,2,1,1e-05,0,0,"LAGOA DOS GATOS","16318","Lagoa dos Gatos"
"7615","LAGOA DOS GATOS",15,1,1,1e-05,0,0,"LAGOA DOS GATOS","16318","Lagoa dos Gatos"
"7616","LAGOA DOS GATOS",17,1,0,0,0,0,"LAGOA DOS GATOS","16318","Lagoa dos Gatos"
